ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents   label   detailed-label,Tunnel,Traffic_Labeled,Malware
2018-12-22 05:11:33.617018880,CtR1Or1oQWMsVhZKhl,192.168.1.198,36097,42.230.185.64,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 16:05:00.386804224,CfuNyE384thdzRQwLk,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.027477,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-22 10:59:40.351278080,Cnqlxf2mH79LdbznW5,192.168.1.198,36097,167.49.87.249,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 21:37:22.405626112,CAIET44cs8BRn4lF9,192.168.1.198,45134,192.168.1.1,53,udp,dns,0 days 00:00:05.005135,78,0,S0,,,0,D,2,134,0,0,-   Benign   -,-,Benign, -
2018-12-21 22:49:36.404238080,Cmqex024Hzjk02Qrsb,192.168.1.198,123,147.251.48.140,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 01:58:07.581224960,Cj9uia3hhJeCuAMbG7,192.168.1.198,36097,115.204.174.124,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 11:47:17.430686976,CupoXn3FfrqOZ76et6,192.168.1.198,48867,192.168.1.1,53,udp,dns,0 days 00:00:05.005136,78,0,S0,,,0,D,2,134,0,0,-   Benign   -,-,Benign, -
2018-12-21 12:59:57.569579008,CyMqCm2wx6cn6Tlrpf,192.168.1.198,36097,201.13.127.8,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 22:50:10.387894016,Ct2SZvraewonoG1se,192.168.1.198,123,46.28.109.26,123,udp,,0 days 00:00:00.035967,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-22 00:51:07.911068928,C3vVbJ3irOyFiJZOqf,192.168.1.198,36097,89.218.52.249,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 20:41:27.469750784,C8QRoF36HhOZIAFNmj,192.168.1.198,36097,186.32.162.219,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 00:07:08.045135872,Ci5EGf3KuJzen1TyKg,221.157.231.210,11,192.168.1.198,0,icmp,,,,,OTH,,,0,,1,68,0,0,-   Benign   -,-,Benign, -
2018-12-21 20:01:16.398094848,CCPwOa3wCwkNlneW6h,192.168.1.198,36005,192.168.1.1,53,udp,dns,0 days 00:00:05.005138,78,0,S0,,,0,D,2,134,0,0,-   Benign   -,-,Benign, -
2018-12-22 02:39:43.387219968,CQwQMn34QRYgEajOM5,192.168.1.198,37762,192.168.1.1,53,udp,dns,0 days 00:00:00.033731,39,103,SF,,,0,Dd,1,67,1,131,-   Benign   -,-,Benign, -
2018-12-21 22:40:23.580504832,CSIOL41PMOD5p9YdJ3,192.168.1.198,36097,115.5.244.173,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 05:59:10.507687168,CfFdoz1qgfwOienIP3,192.168.1.198,36097,98.96.170.81,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 15:51:52.386782976,CqdEJf3tCdX0w01xjf,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.041459,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-22 06:05:47.583187968,CyBopl1BywRDJDXnFj,192.168.1.198,36097,99.240.242.44,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 08:38:10.401182976,CNZJ3G4vP2KaFp7HC7,192.168.1.198,123,193.150.14.191,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-21 22:27:54.403439872,Cz1sst164hgkA6IF02,192.168.1.198,123,46.28.109.26,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-21 23:37:51.561417216,C5MmQl3Kzy2OzZ6re8,192.168.1.198,36097,42.56.16.112,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 19:50:46.133588992,CSqiO31UTfJVslGOw1,31.18.75.195,3,192.168.1.198,13,icmp,,,,,OTH,,,0,,1,56,0,0,-   Benign   -,-,Benign, -
2018-12-22 00:07:49.089585920,ChXTm02ypV0NsVYIki,192.168.1.198,36097,210.20.37.93,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 09:51:11.525804032,Cy4IddtuwikcwAwRj,77.190.110.45,3,192.168.1.198,13,icmp,,,,,OTH,,,0,,1,56,0,0,-   Benign   -,-,Benign, -
2018-12-21 12:54:12.489769984,CuEj9B32byS8bK70Kd,192.168.1.198,36097,24.62.124.69,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 02:45:27.473553920,CMRTwH1fUnHEmgxK42,192.168.1.198,51300,192.168.1.1,53,udp,dns,,,,S0,,,0,D,1,67,0,0,-   Benign   -,-,Benign, -
2018-12-22 05:37:21.396492032,C5Dp041qV2YMkWiFm1,192.168.1.198,123,37.157.194.44,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 02:39:26.902870016,CQgP2ZHw2eBlm9H6b,192.168.1.198,36097,101.66.207.215,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 11:52:08.175620096,CJhgEqV4lmrFw1XCc,192.168.1.198,36097,171.10.222.117,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 21:07:31.409985024,CAVzQAqFkxRWGSzGi,192.168.1.198,55183,192.168.1.1,53,udp,dns,0 days 00:00:05.005144,78,0,S0,,,0,D,2,134,0,0,-   Benign   -,-,Benign, -
2018-12-22 11:28:11.451799040,Cou0vt40xEQDsJTBs5,192.168.1.198,35701,192.168.1.1,53,udp,dns,0 days 00:00:00.131671,39,103,SF,,,0,Dd,1,67,1,131,-   Benign   -,-,Benign, -
2018-12-21 21:43:02.383279104,CZydnJ3Hf0qDBXte5l,192.168.1.198,123,89.221.212.46,123,udp,,0 days 00:00:00.036718,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-22 02:29:51.716445952,CdI2HT1dVuQrz19P7e,192.168.1.198,36097,63.183.145.107,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 13:32:47.384888832,C2R6F92XUt3HpNwPt2,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.001744,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-21 19:26:39.382735872,CdBM7EYamOtNX61aj,192.168.1.198,123,195.113.144.201,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-21 17:29:36.107645952,C7cRV42YLi5zuoS5Hc,192.168.1.198,36097,71.90.2.135,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 03:41:28.388484864,CfPSvl3I45Q3vx1Xlg,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.004001,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-21 23:01:23.733235968,CZ2VHB2IuTZNluEZFe,192.168.1.198,36097,116.224.46.90,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 05:39:16.388685056,CnwqFx3Wj1n5xkV895,192.168.1.198,123,193.150.14.191,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-21 23:37:14.178982144,CCrSic1pICbg1sdlj6,192.168.1.198,36097,147.205.17.206,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 11:01:26.906791936,Ce4jor2H5ggUS8j7t4,192.168.1.198,36097,47.179.130.187,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 01:31:44.388432896,CLAGj62o0Erg2uGDF2,192.168.1.198,123,46.28.109.26,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 01:13:29.387444992,CusdY22ow1wMvsclCi,192.168.1.198,123,89.221.212.46,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 08:40:22.208288000,C8Tixw3rmbcLEiou04,192.168.1.198,36097,126.46.214.95,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 02:40:11.556410112,CTYFZP3coJshWHlpdj,192.168.1.198,36097,164.222.60.218,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 15:28:18.895425024,Cxr2r12rbsQjblj8A1,192.168.1.198,36097,102.224.203.227,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 02:37:10.429910016,CsQCaC4zUoa8AfXemk,192.168.1.198,123,194.182.80.233,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 09:44:23.073841152,CclgS8Xq2vErGEzMa,192.168.1.198,36097,111.154.115.215,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 18:00:55.671296000,CLMEOw4blP6cJUstW4,192.168.1.198,36097,94.16.71.203,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 23:55:57.233531904,CjNWNY31PlgSMJGcUk,192.168.1.198,36097,154.31.190.36,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 19:47:42.403738112,CWdbW24u9hhRWapO9c,192.168.1.198,123,195.113.144.201,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 02:32:53.435643904,CjIuqb1gxygyvaTkUi,192.168.1.198,123,147.251.48.140,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-21 21:59:15.383735808,Cw9WyM21fhwVcTpk8i,192.168.1.198,123,77.78.107.252,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 11:33:01.386658048,Ck4IaEsVejlNnXpwh,192.168.1.198,123,82.113.53.40,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 08:12:09.674251008,CWzpkj2uKr5iP8VQLd,192.168.1.198,36097,17.193.91.175,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 02:59:37.386772992,CBWJHc4c1pA9GaXVOl,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.001495,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-22 11:44:34.387009024,C5n9dc37dZUifAXS42,192.168.1.198,123,77.78.107.252,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-21 22:18:53.874098944,CH8yG3yTywsdF90aa,192.168.1.198,36097,187.108.46.223,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 00:53:25.968612864,CVNyCJ1MJC1b7E8Kk9,87.171.49.78,3,192.168.1.198,13,icmp,,,,,OTH,,,0,,1,56,0,0,-   Benign   -,-,Benign, -
2018-12-22 00:10:42.386658816,CG1mws17Uu7kmcwb47,192.168.1.198,123,94.124.107.190,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 03:03:21.535783168,CC0lym2DI5pWRl7Pdi,192.168.1.198,36097,207.159.41.45,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 08:51:30.732176896,CpGwn82AR0OHcIg8G9,192.168.1.198,36097,71.181.102.90,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 20:08:29.067828992,CHg9wJ70lCSjBUFwf,78.143.150.126,3,192.168.1.198,1,icmp,,,,,OTH,,,0,,1,68,0,0,-   Benign   -,-,Benign, -
2018-12-22 04:45:46.200359168,C2LxmF14UYvVf1RNIk,192.168.1.198,36097,111.143.205.55,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 22:48:14.472897024,C38F0X2iWdRqhmIT04,192.168.1.198,36097,94.169.238.78,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 03:28:35.657391104,COfjud2YVBvYDYKUOi,192.168.1.198,36097,114.197.38.90,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 01:28:33.172837120,CAhjGS1R5V4ZhxZ5ga,192.168.1.198,36097,80.251.226.213,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 07:31:27.178772992,C5ScIcWhyvafidiz7,192.168.1.198,36097,222.128.196.204,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 08:18:10.453979136,C8j4ID41hMxv2om8Pa,192.168.1.198,36097,164.243.161.124,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 18:22:21.386913024,C1Ks3b3F9S66SZfTR8,192.168.1.198,123,81.2.248.189,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 02:26:35.386554880,CwLbwO1q5wye2tbFbg,192.168.1.198,123,217.30.75.147,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 05:28:01.636427008,CnNoKE23HN1pzN4Q46,192.168.1.198,36097,183.39.140.105,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 12:36:16.933636864,CydRfC28YFOa17ulhd,192.168.1.198,36097,139.170.72.86,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 21:34:06.427539968,CDIzIU2fIO5OBM5cYh,192.168.1.198,42855,192.168.1.1,53,udp,dns,0 days 00:00:05.003640,78,0,S0,,,0,D,2,134,0,0,-   Benign   -,-,Benign, -
2018-12-22 11:33:52.408598784,CwhihJ2z7HKKkt7Chj,192.168.1.198,43977,192.168.1.1,53,udp,dns,0 days 00:00:05.005153,78,0,S0,,,0,D,2,134,0,0,-   Benign   -,-,Benign, -
2018-12-21 22:14:49.318452992,CcnVKTWaBb5kKMnmc,192.168.1.198,36097,17.187.212.172,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 12:33:26.385895936,CW2qOR32gujDbMuHT,192.168.1.198,60263,192.168.1.1,53,udp,dns,0 days 00:00:00.004745,39,103,SF,,,0,Dd,1,67,1,131,-   Benign   -,-,Benign, -
2018-12-21 16:44:10.387934976,CiyFwP2cmnAfrCkjN5,192.168.1.198,123,147.231.100.5,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-21 21:46:56.669244160,CmUHsi3QPvGXbv6g4,192.168.1.198,36097,151.38.176.66,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 13:41:33.384716032,C0dMZyb2rpVscm3U7,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.001746,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-21 19:03:56.384610816,Cz4qN03zkQgq6YO3P6,192.168.1.198,123,89.221.214.130,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 09:04:26.812099072,CfqH4p3goPn3sGI08j,192.168.1.198,36097,92.92.106.164,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 16:57:35.286866944,ChZxkb4fZ5pyEeQCl1,192.168.1.198,36097,64.174.8.253,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 21:12:38.387010048,Cmc7az37YXGxxAquKl,192.168.1.198,46118,192.168.1.1,53,udp,dns,0 days 00:00:05.005103,78,0,S0,,,0,D,2,134,0,0,-   Benign   -,-,Benign, -
2018-12-22 09:48:58.437583872,CHjloyyeGp6l5tNS8,192.168.1.198,123,89.221.210.188,123,udp,,0 days 00:01:10.954849,384,384,SF,,,0,Dd,8,608,8,608,-   Benign   -,-,Benign, -
2018-12-21 12:51:20.387665152,C7yV9g27hvtzlHwvN2,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.001497,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-21 21:12:47.386588160,Cc7SeK3MZLZrJwnMck,192.168.1.198,123,89.221.214.130,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 01:05:52.261038080,CPK8LP9luFIvae5Yg,192.168.1.198,36097,180.30.170.108,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 11:33:57.030230016,C3U7ha1QOmkCnWg4Ih,192.168.1.198,36097,32.89.34.139,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 01:13:26.219255808,CKMP6B1OwzkLFvbAgf,192.168.1.198,36097,196.86.25.82,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 06:41:12.937720064,Cwh5pg3OFe6hMECYo5,192.168.1.198,36097,131.86.67.123,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 06:38:47.380711936,Cwsqsh4ja9Tui2zhP6,192.168.1.198,36097,164.200.194.177,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 00:13:05.494810112,CredSZ1kMPXPL0RvS4,192.168.1.198,123,81.200.57.13,123,udp,,0 days 00:01:10.936661,384,288,SF,,,0,Dd,8,608,6,456,-   Benign   -,-,Benign, -
2018-12-22 05:58:46.267023104,CdPEjO2cMyVTz0tEq3,192.168.1.198,36097,75.233.219.75,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 06:59:09.551876096,CYwAWy2Ps37hTdQxX4,192.168.1.198,36097,189.29.85.79,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 06:00:19.204773888,C1zEBE4Gk1GWQvOWuh,192.168.1.198,36097,84.50.219.70,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 19:15:28.383280896,CjMMwU1z4h8TmIOFni,192.168.1.198,123,81.2.248.189,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 12:19:54.631526912,CZUXTl3X3WkkirKdKj,192.168.1.198,36097,151.89.210.10,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 16:56:10.388263936,C4iefp405sXCXPqrci,192.168.1.198,123,147.231.100.5,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-21 21:38:46.427139072,Cx5qzh45UbDkPEfAYf,192.168.1.198,54293,192.168.1.1,53,udp,dns,0 days 00:00:05.005137,78,0,S0,,,0,D,2,134,0,0,-   Benign   -,-,Benign, -
2018-12-22 09:42:35.398624000,CFnuCs28UMnXzxUPNb,192.168.1.198,54415,192.168.1.1,53,udp,dns,0 days 00:00:05.000655,78,0,S0,,,0,D,2,134,0,0,-   Benign   -,-,Benign, -
2018-12-22 08:57:53.387021056,CNE4Kn3TP8MJYUjgzb,192.168.1.198,123,37.157.194.44,123,udp,,0 days 00:00:10.141965,288,240,SF,,,0,Dd,6,456,5,380,-   Benign   -,-,Benign, -
2018-12-22 05:57:11.257236992,C0XRRp181ztelOPlSi,192.168.1.198,36097,88.162.150.251,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 07:11:10.328783872,CBHhN51RAKOx4xOov7,192.168.1.198,36097,194.156.81.124,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 12:19:56.662617088,CEw4Zn3wqlk45CzWA9,192.168.1.198,36097,14.96.172.26,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 04:37:55.083640064,CbShYs3PZnxIiyWWyg,192.168.1.198,36097,166.255.210.243,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 00:00:00.842633984,C51snl4ooRQe9imyDi,192.168.1.198,36097,219.17.171.182,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 19:32:37.147439104,CqVUkm2OzP83R5Gkvg,192.168.1.198,36097,182.139.80.32,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 11:39:18.408698112,CCyCRt1Ui5LbUhaNHe,192.168.1.198,40390,192.168.1.1,53,udp,dns,0 days 00:00:00.045725,39,103,SF,,,0,Dd,1,67,1,131,-   Benign   -,-,Benign, -
2018-12-22 05:42:48.872706816,CfnxCc3q9FpZXnAcyf,192.168.1.198,36097,150.210.236.174,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 02:38:38.387026176,CUygLw3lBkB04BHgva,192.168.1.198,44134,192.168.1.1,53,udp,dns,0 days 00:00:05.005159,78,0,S0,,,0,D,2,134,0,0,-   Benign   -,-,Benign, -
2018-12-21 17:59:52.979866112,C1jXli2miwx5BVgYd6,192.168.1.198,36097,221.36.112.237,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 18:17:41.572092928,CClubb4NgEEg0sZnqe,192.168.1.198,36097,131.69.171.216,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 23:22:00.731128064,Cf3y633uWrnj03neK2,192.168.1.198,36097,95.63.251.60,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 15:47:21.803193088,CEmdwi1hQmPoBkCBp6,192.168.1.198,36097,40.154.174.237,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 18:30:05.602523136,CGRubh2FlY0uZsFyfd,96.108.119.82,3,192.168.1.198,1,icmp,,,,,OTH,,,0,,1,56,0,0,-   Benign   -,-,Benign, -
2018-12-21 20:03:18.402668032,C6RnURV1DwOMALFte,192.168.1.198,123,89.221.210.188,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 11:35:53.192822016,Cq6emMh2w3srqqaPf,192.168.1.198,36097,182.249.6.207,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 15:18:55.157222144,Cd2JGy3Hntr3dkY8lk,192.168.1.198,36097,122.153.74.17,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 08:59:02.403980032,CodYOc4wO1JBCbhsCd,192.168.1.198,123,193.150.14.191,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-21 14:42:30.388178944,CuJPkb2x5qy8ndf712,192.168.1.198,123,147.231.100.5,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 03:43:42.386024960,CyxXGU3n1XKhe2blNj,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.002492,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-21 20:17:23.384753920,CX5mXv10nnlJsMvaW3,192.168.1.198,123,147.231.100.5,123,udp,,0 days 00:00:00.005494,48,48,SF,,,0,Dd,1,76,1,76,-   Benign   -,-,Benign, -
2018-12-22 12:33:31.391015936,CtQY6lv6Hk8dwkqF6,192.168.1.198,123,178.209.53.202,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-21 20:41:30.495773184,CwdpJE4hhxM7GTgUA9,192.168.1.198,36097,207.64.94.78,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 21:04:58.387662848,C2eFpK2VSyZ07rfk54,192.168.1.198,123,5.1.56.123,123,udp,,,,,S0,,,0,D,1,76,0,0,-   Benign   -,-,Benign, -
2018-12-22 07:32:14.824381184,CvzD2t12odB6O9jFl,192.168.1.198,36097,73.200.163.31,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 12:52:51.641122048,CCKJsF35cDhf9KMWVl,192.168.1.198,36097,170.31.184.213,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-21 12:59:43.424390912,Cm4pSJ1fMUEok8Ql65,192.168.1.198,36097,190.248.97.111,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 11:24:20.493379072,CWuUPU2NwLtMAUzmWi,192.168.1.198,36097,119.27.159.229,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 11:49:11.289587968,CHIAqq1EZ5qGdpXR8b,192.168.1.198,36097,161.23.79.7,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
2018-12-22 09:41:01.946544896,CwgrZbFo6Dc5haTDl,192.168.1.198,36097,110.185.49.248,37215,tcp,,,,,S0,,,0,S,1,40,0,0,-   Malicious   Okiru,-, Malicious, Okiru
